Household_ID,Date,Energy_Consumption_kWh,Household_Size,Avg_Temperature_C,Has_AC,Peak_Hours_Usage_kWh
H00310,2025-04-05,20.0,6,20.1,Yes,9.8
H00310,2025-04-06,20.0,6,16.2,Yes,9.1
H00310,2025-04-07,20.0,6,17.0,Yes,8.3
H00311,2025-04-01,7.1,3,14.1,No,2.4
H00311,2025-04-02,7.2,3,12.0,No,2.8
H00311,2025-04-03,7.8,3,20.5,No,2.9
H00311,2025-04-04,10.7,3,17.4,No,3.2
H00311,2025-04-05,9.4,3,13.6,No,2.9
H00311,2025-04-06,6.9,3,21.6,No,2.7
H00311,2025-04-07,4.2,3,19.3,No,1.6
H00312,2025-04-01,11.9,5,15.3,No,3.9
H00312,2025-04-02,9.5,5,16.5,No,3.6
H00312,2025-04-03,13.5,5,17.2,No,5.3
H00312,2025-04-04,12.1,5,16.8,No,4.8
H00312,2025-04-05,12.6,5,14.1,No,4.4
H00312,2025-04-06,13.2,5,18.9,No,5.1
H00312,2025-04-07,12.8,5,20.2,No,4.5
H00313,2025-04-01,5.6,1,21.0,Yes,2.5
H00313,2025-04-02,3.0,1,17.0,Yes,1.4
H00313,2025-04-03,3.3,1,16.5,Yes,1.4
H00313,2025-04-04,3.2,1,16.1,Yes,1.5
H00313,2025-04-05,4.1,1,19.0,Yes,1.7
H00313,2025-04-06,2.7,1,15.8,Yes,1.1
H00313,2025-04-07,5.6,1,18.6,Yes,2.7
H00314,2025-04-01,8.1,4,16.3,No,2.9
H00314,2025-04-02,11.2,4,18.4,No,4.3
H00314,2025-04-03,9.7,4,22.0,No,3.9
H00314,2025-04-04,10.5,4,23.0,No,4.1
H00314,2025-04-05,7.3,4,13.5,No,2.6
H00314,2025-04-06,9.4,4,17.5,No,3.1
H00314,2025-04-07,9.9,4,19.1,No,3.9
H00315,2025-04-01,6.8,1,19.3,Yes,2.9
H00315,2025-04-02,3.3,1,15.7,Yes,1.6
H00315,2025-04-03,2.7,1,20.4,Yes,1.2
H00315,2025-04-04,2.9,1,23.5,Yes,1.4
H00315,2025-04-05,1.8,1,16.3,Yes,0.7
H00315,2025-04-06,3.0,1,17.9,Yes,1.3
H00315,2025-04-07,3.7,1,14.7,Yes,1.5
H00316,2025-04-01,8.4,4,17.3,No,3.1
H00316,2025-04-02,10.6,4,15.1,No,3.8
H00316,2025-04-03,6.4,4,15.3,No,2.5
H00316,2025-04-04,9.4,4,15.3,No,3.6
H00316,2025-04-05,8.6,4,15.8,No,3.2
H00316,2025-04-06,10.9,4,20.0,No,3.5
H00316,2025-04-07,9.5,4,15.3,No,3.4
H00317,2025-04-01,2.8,1,20.1,Yes,1.1
H00317,2025-04-02,2.9,1,17.2,Yes,1.5
H00317,2025-04-03,3.6,1,16.1,Yes,1.5
H00317,2025-04-04,4.2,1,15.4,Yes,1.8
H00317,2025-04-05,3.0,1,17.4,Yes,1.2
H00317,2025-04-06,2.7,1,17.1,Yes,1.2
H00317,2025-04-07,5.2,1,21.6,Yes,2.1
H00318,2025-04-01,13.0,6,22.7,No,5.1
H00318,2025-04-02,15.4,6,14.6,No,5.4
H00318,2025-04-03,11.3,6,16.3,No,3.6
H00318,2025-04-04,15.0,6,14.5,No,5.6
H00318,2025-04-05,15.2,6,15.6,No,5.9
H00318,2025-04-06,16.5,6,13.6,No,5.0
H00318,2025-04-07,17.2,6,14.0,No,6.7
H00319,2025-04-01,16.9,5,19.3,Yes,8.2
H00319,2025-04-02,17.3,5,16.9,Yes,7.0
H00319,2025-04-03,19.1,5,15.9,Yes,8.6
H00319,2025-04-04,20.0,5,17.4,Yes,8.9
H00319,2025-04-05,17.7,5,17.6,Yes,7.3
H00319,2025-04-06,18.9,5,15.6,Yes,8.8
H00319,2025-04-07,20.0,5,20.6,Yes,8.5
H00320,2025-04-01,14.2,4,19.1,Yes,5.7
H00320,2025-04-02,12.9,4,18.5,Yes,6.2
H00320,2025-04-03,13.3,4,20.9,Yes,6.1
H00320,2025-04-04,13.7,4,17.9,Yes,6.6
H00320,2025-04-05,16.7,4,15.1,Yes,6.7
H00320,2025-04-06,14.5,4,15.2,Yes,6.3
H00320,2025-04-07,12.1,4,15.6,Yes,5.4
H00321,2025-04-01,8.3,3,19.4,Yes,3.5
H00321,2025-04-02,12.1,3,20.0,Yes,5.1
H00321,2025-04-03,12.3,3,23.0,Yes,5.6
H00321,2025-04-04,9.7,3,21.0,Yes,3.9
H00321,2025-04-05,7.9,3,18.9,Yes,3.2
H00321,2025-04-06,12.2,3,22.9,Yes,5.8
H00321,2025-04-07,12.4,3,13.4,Yes,5.3
H00322,2025-04-01,4.8,1,20.0,Yes,2.2
H00322,2025-04-02,5.6,1,14.5,Yes,2.4
H00322,2025-04-03,2.9,1,20.0,Yes,1.3
H00322,2025-04-04,2.0,1,16.3,Yes,1.0
H00322,2025-04-05,5.4,1,15.4,Yes,2.6
H00322,2025-04-06,3.2,1,18.1,Yes,1.5
H00322,2025-04-07,6.3,1,20.9,Yes,3.0
H00323,2025-04-01,2.4,1,18.8,Yes,1.1
H00323,2025-04-02,3.3,1,17.9,Yes,1.6
H00323,2025-04-03,1.7,1,18.9,Yes,0.7
H00323,2025-04-04,3.3,1,15.3,Yes,1.6
H00323,2025-04-05,4.6,1,16.8,Yes,2.1
H00323,2025-04-06,3.2,1,17.2,Yes,1.4
H00323,2025-04-07,2.5,1,19.1,Yes,1.0
H00324,2025-04-01,11.3,4,18.5,No,4.2
H00324,2025-04-02,14.5,4,16.8,No,4.8
H00324,2025-04-03,12.7,4,18.3,No,5.0
H00324,2025-04-04,8.4,4,15.6,No,2.8
H00324,2025-04-05,7.9,4,11.8,No,2.4
H00324,2025-04-06,6.1,4,18.5,No,1.9
H00324,2025-04-07,10.0,4,19.0,No,4.0
H00325,2025-04-01,16.1,3,21.0,Yes,6.9
H00325,2025-04-02,11.0,3,17.3,Yes,4.8
H00325,2025-04-03,10.8,3,17.8,Yes,4.9
H00325,2025-04-04,11.4,3,13.3,Yes,5.5
H00325,2025-04-05,11.7,3,19.2,Yes,5.0
H00325,2025-04-06,15.3,3,22.5,Yes,7.4
H00325,2025-04-07,10.0,3,17.2,Yes,4.2
H00326,2025-04-01,11.9,3,18.0,Yes,4.9
H00326,2025-04-02,11.7,3,13.1,Yes,5.1
H00326,2025-04-03,8.2,3,12.4,Yes,3.8
H00326,2025-04-04,12.3,3,15.7,Yes,6.1
H00326,2025-04-05,10.6,3,17.4,Yes,4.9
H00326,2025-04-06,9.2,3,15.1,Yes,4.3
H00326,2025-04-07,11.0,3,14.6,Yes,5.4
H00327,2025-04-01,20.0,6,14.8,Yes,9.4
H00327,2025-04-02,20.0,6,17.3,Yes,8.3
H00327,2025-04-03,20.0,6,17.2,Yes,8.3
H00327,2025-04-04,20.0,6,21.1,Yes,8.3
H00327,2025-04-05,20.0,6,20.9,Yes,9.7
H00327,2025-04-06,20.0,6,15.2,Yes,9.4
H00327,2025-04-07,20.0,6,15.6,Yes,9.1
H00328,2025-04-01,15.2,6,16.6,No,4.7
H00328,2025-04-02,15.5,6,18.7,No,5.6
H00328,2025-04-03,14.6,6,20.4,No,5.5
H00328,2025-04-04,16.2,6,13.1,No,5.2
H00328,2025-04-05,14.1,6,13.4,No,4.7
H00328,2025-04-06,15.1,6,14.3,No,5.7
H00328,2025-04-07,13.2,6,17.3,No,5.0
H00329,2025-04-01,14.6,6,11.9,No,5.1
H00329,2025-04-02,15.8,6,20.5,No,4.8
H00329,2025-04-03,15.7,6,21.3,No,5.5
H00329,2025-04-04,14.3,6,19.4,No,5.1
H00329,2025-04-05,16.4,6,22.0,No,6.3
H00329,2025-04-06,16.0,6,15.4,No,5.6
H00329,2025-04-07,15.5,6,17.6,No,6.1
H00330,2025-04-01,16.6,6,18.9,No,5.5
H00330,2025-04-02,12.9,6,20.0,No,4.4
H00330,2025-04-03,16.1,6,19.1,No,5.3
H00330,2025-04-04,17.8,6,17.4,No,5.9
H00330,2025-04-05,14.7,6,19.7,No,4.9
H00330,2025-04-06,13.0,6,15.2,No,4.2
H00330,2025-04-07,15.2,6,14.6,No,5.8
H00331,2025-04-01,12.9,6,18.7,No,4.0
H00331,2025-04-02,15.6,6,17.4,No,6.0
H00331,2025-04-03,16.4,6,19.4,No,6.3
H00331,2025-04-04,14.0,6,18.2,No,4.6
H00331,2025-04-05,12.9,6,13.9,No,4.0
H00331,2025-04-06,13.8,6,16.9,No,5.5
H00331,2025-04-07,16.7,6,22.4,No,5.8
H00332,2025-04-01,20.0,6,18.3,Yes,9.2
H00332,2025-04-02,20.0,6,17.5,Yes,10.0
H00332,2025-04-03,19.7,6,21.0,Yes,8.1
H00332,2025-04-04,19.4,6,14.8,Yes,8.5
H00332,2025-04-05,20.0,6,16.2,Yes,9.7
H00332,2025-04-06,20.0,6,16.0,Yes,8.5
H00332,2025-04-07,19.5,6,16.1,Yes,7.9
H00333,2025-04-01,16.8,5,21.9,Yes,7.8
H00333,2025-04-02,20.0,5,17.8,Yes,9.0
H00333,2025-04-03,20.0,5,21.1,Yes,8.7
H00333,2025-04-04,16.2,5,14.5,Yes,7.4
H00333,2025-04-05,15.1,5,19.0,Yes,6.7
H00333,2025-04-06,20.0,5,22.0,Yes,8.8
H00333,2025-04-07,18.1,5,20.8,Yes,7.8
H00334,2025-04-01,12.6,3,20.5,Yes,5.8
H00334,2025-04-02,11.3,3,18.8,Yes,4.8
H00334,2025-04-03,9.6,3,16.3,Yes,4.4
H00334,2025-04-04,11.1,3,20.3,Yes,4.7
H00334,2025-04-05,10.6,3,16.5,Yes,4.5
H00334,2025-04-06,11.3,3,19.2,Yes,5.0
H00334,2025-04-07,13.4,3,15.0,Yes,5.4
H00335,2025-04-01,15.0,6,15.6,No,5.8
H00335,2025-04-02,17.1,6,15.9,No,6.2
H00335,2025-04-03,14.0,6,18.3,No,5.4
H00335,2025-04-04,16.3,6,16.1,No,5.3
H00335,2025-04-05,15.0,6,18.8,No,5.9
H00335,2025-04-06,14.1,6,20.6,No,5.5
H00335,2025-04-07,14.2,6,19.3,No,4.6
H00336,2025-04-01,6.6,3,14.7,No,2.3
H00336,2025-04-02,9.3,3,17.7,No,2.9
H00336,2025-04-03,5.1,3,18.5,No,1.8
H00336,2025-04-04,7.7,3,15.6,No,2.9
H00336,2025-04-05,8.8,3,17.6,No,3.3
H00336,2025-04-06,8.5,3,18.1,No,3.1
H00336,2025-04-07,8.8,3,15.1,No,3.2
H00337,2025-04-01,12.0,3,16.3,Yes,5.9
H00337,2025-04-02,13.3,3,14.5,Yes,6.2
H00337,2025-04-03,11.1,3,20.3,Yes,5.0
H00337,2025-04-04,12.4,3,17.6,Yes,5.8
H00337,2025-04-05,11.3,3,15.9,Yes,5.5
H00337,2025-04-06,11.5,3,19.1,Yes,5.6
H00337,2025-04-07,14.9,3,18.6,Yes,6.2
H00338,2025-04-01,6.0,2,18.0,Yes,2.4
H00338,2025-04-02,8.0,2,18.1,Yes,3.8
H00338,2025-04-03,7.6,2,17.9,Yes,3.3
H00338,2025-04-04,6.5,2,15.3,Yes,3.0
H00338,2025-04-05,7.5,2,15.6,Yes,3.4
H00338,2025-04-06,10.6,2,17.3,Yes,5.0
H00338,2025-04-07,9.2,2,18.9,Yes,4.3
H00339,2025-04-01,16.9,5,14.6,Yes,8.1
H00339,2025-04-02,19.4,5,21.0,Yes,8.5
H00339,2025-04-03,19.0,5,17.3,Yes,8.9
H00339,2025-04-04,18.9,5,19.4,Yes,8.8
H00339,2025-04-05,19.6,5,21.9,Yes,9.3
H00339,2025-04-06,16.9,5,17.0,Yes,7.6
H00339,2025-04-07,18.4,5,18.7,Yes,8.0
H00340,2025-04-01,20.0,6,18.0,Yes,8.4
H00340,2025-04-02,20.0,6,18.5,Yes,8.2
H00340,2025-04-03,20.0,6,15.9,Yes,8.6
H00340,2025-04-04,20.0,6,20.2,Yes,9.5
H00340,2025-04-05,20.0,6,19.7,Yes,8.6
H00340,2025-04-06,20.0,6,17.1,Yes,9.8
H00340,2025-04-07,20.0,6,17.6,Yes,8.4
H00341,2025-04-01,3.8,1,20.5,No,1.4
H00341,2025-04-02,2.5,1,16.7,No,0.8
H00341,2025-04-03,1.8,1,19.7,No,0.7
H00341,2025-04-04,0.6,1,16.7,No,0.2
H00341,2025-04-05,3.4,1,18.5,No,1.1
H00341,2025-04-06,3.3,1,15.1,No,1.1
H00341,2025-04-07,1.6,1,14.2,No,0.6
H00342,2025-04-01,15.4,4,14.6,Yes,6.5
H00342,2025-04-02,14.3,4,13.1,Yes,6.7
H00342,2025-04-03,12.8,4,13.2,Yes,6.3
H00342,2025-04-04,11.9,4,15.9,Yes,5.2
H00342,2025-04-05,13.1,4,15.6,Yes,5.6
H00342,2025-04-06,15.5,4,18.4,Yes,7.2
H00342,2025-04-07,10.2,4,18.9,Yes,4.3
H00343,2025-04-01,1.7,1,17.0,No,0.6
H00343,2025-04-02,0.5,1,15.6,No,0.2
H00343,2025-04-03,1.9,1,16.8,No,0.6
H00343,2025-04-04,1.8,1,17.0,No,0.5
H00343,2025-04-05,4.8,1,15.4,No,1.6
H00343,2025-04-06,1.8,1,16.7,No,0.6
H00343,2025-04-07,2.3,1,17.6,No,0.8
H00344,2025-04-01,17.3,5,18.3,Yes,7.1
H00344,2025-04-02,17.7,5,22.6,Yes,8.1
H00344,2025-04-03,19.5,5,15.9,Yes,7.8
H00344,2025-04-04,18.0,5,18.0,Yes,7.5
H00344,2025-04-05,16.8,5,15.3,Yes,7.5
H00344,2025-04-06,19.4,5,16.0,Yes,9.5
H00344,2025-04-07,20.0,5,13.0,Yes,9.6
H00345,2025-04-01,9.5,4,18.0,No,3.1
H00345,2025-04-02,7.7,4,19.3,No,3.0
H00345,2025-04-03,11.5,4,22.1,No,4.3
H00345,2025-04-04,9.2,4,19.3,No,3.1
H00345,2025-04-05,8.4,4,16.3,No,2.7
H00345,2025-04-06,8.6,4,15.6,No,2.7
H00345,2025-04-07,12.7,4,19.6,No,4.6
H00346,2025-04-01,11.5,5,20.5,No,3.6
H00346,2025-04-02,13.3,5,13.4,No,4.7
H00346,2025-04-03,11.5,5,20.2,No,4.5
H00346,2025-04-04,13.3,5,15.7,No,4.4
H00346,2025-04-05,13.7,5,17.2,No,5.4
H00346,2025-04-06,12.3,5,18.8,No,4.8
H00346,2025-04-07,12.2,5,19.5,No,4.7
H00347,2025-04-01,5.6,3,16.5,No,2.2
H00347,2025-04-02,7.9,3,20.3,No,3.0
H00347,2025-04-03,8.6,3,17.4,No,2.6
H00347,2025-04-04,5.5,3,14.7,No,2.1
H00347,2025-04-05,9.2,3,19.7,No,2.8
H00347,2025-04-06,7.6,3,17.4,No,2.7
H00347,2025-04-07,7.2,3,17.6,No,2.6
H00348,2025-04-01,9.8,4,17.3,No,3.8
H00348,2025-04-02,9.6,4,17.1,No,3.3
H00348,2025-04-03,11.0,4,16.3,No,4.4
H00348,2025-04-04,7.6,4,14.4,No,2.4
H00348,2025-04-05,11.2,4,14.7,No,4.1
H00348,2025-04-06,8.0,4,16.2,No,3.1
H00348,2025-04-07,10.7,4,15.8,No,3.9
H00349,2025-04-01,7.9,3,15.6,No,2.7
H00349,2025-04-02,5.0,3,16.9,No,1.9
H00349,2025-04-03,6.6,3,13.8,No,2.4
H00349,2025-04-04,7.4,3,18.8,No,2.4
H00349,2025-04-05,8.6,3,21.7,No,3.3
H00349,2025-04-06,6.3,3,21.7,No,2.1
H00349,2025-04-07,7.3,3,19.8,No,2.9
H00350,2025-04-01,4.7,1,15.4,No,1.8
H00350,2025-04-02,4.0,1,14.3,No,1.6
H00350,2025-04-03,0.5,1,12.7,No,0.2
H00350,2025-04-04,4.9,1,17.1,No,1.6
H00350,2025-04-05,4.1,1,15.7,No,1.3
H00350,2025-04-06,2.9,1,15.7,No,1.1
H00350,2025-04-07,2.4,1,17.8,No,0.8
H00351,2025-04-01,2.4,1,15.4,No,0.8
H00351,2025-04-02,0.6,1,14.5,No,0.2
H00351,2025-04-03,1.6,1,18.7,No,0.6
H00351,2025-04-04,3.6,1,16.9,No,1.4
H00351,2025-04-05,2.6,1,18.5,No,0.8
H00351,2025-04-06,3.4,1,19.5,No,1.0
H00351,2025-04-07,3.0,1,20.8,No,1.1
H00352,2025-04-01,9.4,4,17.9,No,2.9
H00352,2025-04-02,9.0,4,16.5,No,3.3
H00352,2025-04-03,8.5,4,16.6,No,3.3
H00352,2025-04-04,9.5,4,12.5,No,3.4
H00352,2025-04-05,7.8,4,16.0,No,2.6
H00352,2025-04-06,12.3,4,16.6,No,4.3
H00352,2025-04-07,9.2,4,18.4,No,3.3
H00353,2025-04-01,11.6,4,19.4,No,3.8
H00353,2025-04-02,10.3,4,18.9,No,4.0
H00353,2025-04-03,11.3,4,18.4,No,3.7
H00353,2025-04-04,9.8,4,17.1,No,3.0
H00353,2025-04-05,11.2,4,15.5,No,3.4
H00353,2025-04-06,6.3,4,16.5,No,2.0
H00353,2025-04-07,10.4,4,16.1,No,3.7
H00354,2025-04-01,14.4,6,16.6,No,4.9
H00354,2025-04-02,13.2,6,14.2,No,5.0
H00354,2025-04-03,16.0,6,18.9,No,5.3
H00354,2025-04-04,15.7,6,16.4,No,4.9
H00354,2025-04-05,14.6,6,18.8,No,4.8
H00354,2025-04-06,16.2,6,17.5,No,6.3
H00354,2025-04-07,15.5,6,17.2,No,5.3
H00355,2025-04-01,14.1,5,15.1,No,5.3
H00355,2025-04-02,11.3,5,17.6,No,3.5
H00355,2025-04-03,11.2,5,14.9,No,4.3
H00355,2025-04-04,11.7,5,18.8,No,4.4
H00355,2025-04-05,12.5,5,13.5,No,4.0
H00355,2025-04-06,12.5,5,16.9,No,4.4
H00355,2025-04-07,12.6,5,18.8,No,4.9
H00356,2025-04-01,15.5,6,18.3,No,5.1
H00356,2025-04-02,14.9,6,11.9,No,5.1
H00356,2025-04-03,14.0,6,14.7,No,5.1
H00356,2025-04-04,18.6,6,13.9,No,5.7
H00356,2025-04-05,15.7,6,16.2,No,4.9
H00356,2025-04-06,17.5,6,14.1,No,5.3
H00356,2025-04-07,14.0,6,20.6,No,5.1
H00357,2025-04-01,16.7,5,14.6,Yes,7.8
H00357,2025-04-02,19.4,5,18.3,Yes,9.3
H00357,2025-04-03,19.2,5,22.0,Yes,9.4
H00357,2025-04-04,18.3,5,18.0,Yes,8.1
H00357,2025-04-05,19.3,5,18.1,Yes,9.4
H00357,2025-04-06,17.6,5,17.8,Yes,8.5
H00357,2025-04-07,16.7,5,18.8,Yes,8.1
H00358,2025-04-01,18.7,6,15.7,Yes,8.6
H00358,2025-04-02,20.0,6,16.1,Yes,8.2
H00358,2025-04-03,20.0,6,16.8,Yes,8.5
H00358,2025-04-04,20.0,6,18.7,Yes,9.5
H00358,2025-04-05,20.0,6,17.4,Yes,8.6
H00358,2025-04-06,20.0,6,18.7,Yes,9.7
H00358,2025-04-07,20.0,6,20.7,Yes,9.0
H00359,2025-04-01,10.8,3,15.9,Yes,5.0
H00359,2025-04-02,10.9,3,19.7,Yes,5.4
H00359,2025-04-03,11.7,3,16.7,Yes,4.9
H00359,2025-04-04,14.3,3,17.0,Yes,5.9
H00359,2025-04-05,14.1,3,19.1,Yes,6.9
H00359,2025-04-06,14.5,3,20.7,Yes,6.4
H00359,2025-04-07,11.2,3,19.0,Yes,4.6
H00360,2025-04-01,9.0,4,22.5,No,3.1
H00360,2025-04-02,8.5,4,15.0,No,2.7
H00360,2025-04-03,9.5,4,19.6,No,3.3
H00360,2025-04-04,7.9,4,16.0,No,2.5
H00360,2025-04-05,11.3,4,17.0,No,4.5
H00360,2025-04-06,9.3,4,20.0,No,3.0
H00360,2025-04-07,11.3,4,13.5,No,3.9
H00361,2025-04-01,3.6,1,16.1,No,1.2
H00361,2025-04-02,4.3,1,17.4,No,1.7
H00361,2025-04-03,0.5,1,14.2,No,0.2
H00361,2025-04-04,2.8,1,17.4,No,1.1
H00361,2025-04-05,0.5,1,14.5,No,0.2
H00361,2025-04-06,1.6,1,16.2,No,0.5
H00361,2025-04-07,4.4,1,16.1,No,1.5
H00362,2025-04-01,16.3,5,19.2,Yes,7.8
H00362,2025-04-02,17.1,5,17.9,Yes,6.9
H00362,2025-04-03,17.8,5,13.3,Yes,7.7
H00362,2025-04-04,18.3,5,19.5,Yes,8.6
H00362,2025-04-05,18.8,5,18.0,Yes,7.6
H00362,2025-04-06,17.8,5,18.6,Yes,8.3
H00362,2025-04-07,15.4,5,15.1,Yes,6.7
H00363,2025-04-01,10.1,5,16.6,No,3.7
H00363,2025-04-02,12.1,5,16.2,No,4.5
H00363,2025-04-03,10.0,5,23.2,No,3.5
H00363,2025-04-04,13.9,5,17.9,No,5.5
H00363,2025-04-05,12.6,5,12.8,No,4.2
H00363,2025-04-06,15.4,5,24.0,No,5.7
H00363,2025-04-07,10.8,5,19.2,No,4.1
H00364,2025-04-01,5.5,1,17.0,No,2.2
H00364,2025-04-02,2.2,1,15.3,No,0.8
H00364,2025-04-03,1.1,1,19.2,No,0.4
H00364,2025-04-04,2.1,1,15.4,No,0.7
H00364,2025-04-05,3.6,1,19.4,No,1.4
H00364,2025-04-06,4.2,1,16.8,No,1.6
H00364,2025-04-07,5.7,1,11.5,No,2.1
H00365,2025-04-01,20.0,6,19.1,Yes,8.9
H00365,2025-04-02,20.0,6,15.1,Yes,9.6
H00365,2025-04-03,20.0,6,19.3,Yes,9.1
H00365,2025-04-04,20.0,6,19.9,Yes,9.7
H00365,2025-04-05,20.0,6,18.3,Yes,9.3
H00365,2025-04-06,19.7,6,18.8,Yes,9.0
H00365,2025-04-07,20.0,6,15.2,Yes,9.5
H00366,2025-04-01,11.1,5,18.4,No,4.2
H00366,2025-04-02,13.8,5,19.2,No,5.4
H00366,2025-04-03,12.2,5,16.8,No,4.4
H00366,2025-04-04,14.4,5,18.3,No,5.7
H00366,2025-04-05,13.9,5,19.1,No,4.3
H00366,2025-04-06,12.1,5,18.0,No,3.9
H00366,2025-04-07,13.0,5,16.9,No,4.9
H00367,2025-04-01,8.4,3,20.8,No,2.5
H00367,2025-04-02,6.5,3,14.8,No,2.6
H00367,2025-04-03,10.0,3,15.2,No,3.1
H00367,2025-04-04,9.3,3,21.7,No,3.5
H00367,2025-04-05,6.7,3,13.1,No,2.2
H00367,2025-04-06,7.5,3,19.3,No,2.8
H00367,2025-04-07,7.9,3,14.5,No,2.5
H00368,2025-04-01,15.4,4,21.9,Yes,7.3
H00368,2025-04-02,14.1,4,16.8,Yes,6.2
H00368,2025-04-03,15.8,4,17.7,Yes,6.8
H00368,2025-04-04,13.5,4,15.5,Yes,6.0
H00368,2025-04-05,14.0,4,14.3,Yes,6.6
H00368,2025-04-06,14.5,4,17.3,Yes,7.0
H00368,2025-04-07,16.4,4,17.2,Yes,7.5
H00369,2025-04-01,4.3,1,20.0,No,1.3
H00369,2025-04-02,4.8,1,16.6,No,1.7
H00369,2025-04-03,4.3,1,15.8,No,1.6
H00369,2025-04-04,1.0,1,12.3,No,0.3
H00369,2025-04-05,3.1,1,16.2,No,1.0
H00369,2025-04-06,0.5,1,19.9,No,0.2
H00369,2025-04-07,0.5,1,16.5,No,0.2
H00370,2025-04-01,9.0,4,17.6,No,3.0
H00370,2025-04-02,10.1,4,19.1,No,3.2
H00370,2025-04-03,9.5,4,22.1,No,3.4
H00370,2025-04-04,9.9,4,12.0,No,3.3
H00370,2025-04-05,7.7,4,21.0,No,2.4
H00370,2025-04-06,12.2,4,18.5,No,4.0
H00370,2025-04-07,10.0,4,18.9,No,3.0
H00371,2025-04-01,15.8,5,16.9,Yes,7.3
H00371,2025-04-02,18.9,5,19.7,Yes,8.2
H00371,2025-04-03,19.5,5,16.5,Yes,8.3
H00371,2025-04-04,19.0,5,17.3,Yes,9.5
H00371,2025-04-05,19.2,5,21.5,Yes,7.7
H00371,2025-04-06,18.8,5,21.8,Yes,9.0
H00371,2025-04-07,16.1,5,16.8,Yes,7.1
H00372,2025-04-01,16.5,5,17.2,Yes,7.9
H00372,2025-04-02,15.1,5,16.0,Yes,7.5
H00372,2025-04-03,17.4,5,17.7,Yes,8.3
H00372,2025-04-04,19.8,5,19.5,Yes,9.4
H00372,2025-04-05,17.0,5,17.6,Yes,8.1
H00372,2025-04-06,19.6,5,19.0,Yes,8.6
H00372,2025-04-07,18.6,5,21.6,Yes,8.7
H00373,2025-04-01,3.4,1,18.9,No,1.1
H00373,2025-04-02,1.2,1,15.6,No,0.5
H00373,2025-04-03,4.6,1,17.4,No,1.6
H00373,2025-04-04,3.9,1,16.2,No,1.2
H00373,2025-04-05,2.4,1,19.7,No,0.9
H00373,2025-04-06,2.2,1,16.0,No,0.8
H00373,2025-04-07,4.0,1,18.7,No,1.4
H00374,2025-04-01,9.4,3,15.2,Yes,4.5
H00374,2025-04-02,12.0,3,13.8,Yes,4.8
H00374,2025-04-03,9.2,3,18.4,Yes,3.8
H00374,2025-04-04,11.2,3,17.2,Yes,5.1
H00374,2025-04-05,12.7,3,23.7,Yes,5.5
H00374,2025-04-06,12.5,3,17.1,Yes,5.9
H00374,2025-04-07,11.0,3,15.4,Yes,5.1
H00375,2025-04-01,8.1,2,19.8,Yes,4.0
H00375,2025-04-02,10.1,2,21.5,Yes,4.3
H00375,2025-04-03,5.1,2,16.6,Yes,2.1
H00375,2025-04-04,9.0,2,12.7,Yes,3.9
H00375,2025-04-05,6.0,2,14.9,Yes,2.7
H00375,2025-04-06,6.4,2,19.1,Yes,2.6
H00375,2025-04-07,8.2,2,19.0,Yes,3.4
H00376,2025-04-01,2.6,1,16.1,Yes,1.1
H00376,2025-04-02,1.7,1,19.3,Yes,0.7
H00376,2025-04-03,2.5,1,14.0,Yes,1.2
H00376,2025-04-04,4.5,1,17.5,Yes,2.0
H00376,2025-04-05,3.8,1,20.6,Yes,1.5
H00376,2025-04-06,4.7,1,17.3,Yes,2.0
H00376,2025-04-07,5.4,1,15.5,Yes,2.4
H00377,2025-04-01,3.2,2,17.7,No,1.2
H00377,2025-04-02,4.8,2,18.0,No,1.5
H00377,2025-04-03,4.1,2,18.0,No,1.6
H00377,2025-04-04,7.9,2,22.1,No,2.7
H00377,2025-04-05,5.8,2,14.4,No,2.0
H00377,2025-04-06,6.2,2,15.7,No,2.1
H00377,2025-04-07,5.6,2,13.9,No,1.9
H00378,2025-04-01,15.8,6,19.1,No,5.1
H00378,2025-04-02,15.4,6,15.8,No,4.7
H00378,2025-04-03,15.4,6,13.7,No,4.7
H00378,2025-04-04,17.6,6,17.5,No,6.7
H00378,2025-04-05,16.3,6,20.6,No,5.4
H00378,2025-04-06,12.8,6,19.1,No,4.1
H00378,2025-04-07,17.0,6,17.7,No,5.5
H00379,2025-04-01,5.2,2,18.8,No,1.6
H00379,2025-04-02,1.8,2,16.3,No,0.7
H00379,2025-04-03,5.0,2,19.7,No,1.9
H00379,2025-04-04,5.5,2,17.5,No,1.7
H00379,2025-04-05,4.1,2,14.0,No,1.3
H00379,2025-04-06,5.0,2,14.3,No,1.8
H00379,2025-04-07,3.4,2,13.9,No,1.2
H00380,2025-04-01,10.7,3,14.7,Yes,5.0
H00380,2025-04-02,11.7,3,16.6,Yes,4.9
H00380,2025-04-03,11.5,3,15.8,Yes,4.6
H00380,2025-04-04,11.4,3,14.1,Yes,4.8
H00380,2025-04-05,13.0,3,17.5,Yes,5.3
H00380,2025-04-06,11.7,3,18.8,Yes,4.9
H00380,2025-04-07,13.3,3,16.5,Yes,6.3
H00381,2025-04-01,13.0,6,17.2,No,5.1
H00381,2025-04-02,12.8,6,20.5,No,3.9
H00381,2025-04-03,17.3,6,19.4,No,6.4
H00381,2025-04-04,13.9,6,18.7,No,5.2
H00381,2025-04-05,16.1,6,14.8,No,5.2
H00381,2025-04-06,15.8,6,14.9,No,5.8
